site,logp1_parrotfish_biomass_kg,logp1_large_parrotfish_biomass_kg,logp1_midnightPF_biomass_kg,logp1_bluePF_biomass_kg,logp1_rainbowPF_biomass_kg,logp1_stoplightPF_biomass_kg,midnightPA,bluePA,rainbowPA,stoplightPA,Year,Month,Latitude,Longitude,Depth,Coral_cover,Reef_complexity,SST,NPP,Wave_exposure,HABITAT_CD,Coral_area_UFRTM_20km,Coral_area_UFRTM_200km,Deepwater,slips45_10km,Marine_reserve,population_20km,population_50km,rec_fishermen_50km,Artificial_reefs_1km,Gravity_total,nursery_seagrass,nursery_mangroves,connectivity,RecEng,pf_preds_biomass_kg,pf_no_midnight_biomass_kg,pf_no_blue_biomass_kg,pf_no_rainbow_biomass_kg,pf_no_stoplight_biomass_kg,turf_cover,macroalgae_cover,random
2014_10_23_1032U,2.90283599,1.656160185,0,1.656160185,0,0,0,1,0,0,2014,October,25.62081073,-80.09836766,7.3,2.014634146,0.28804878,24.1366821,578.90625,7.316374302,ISOL_LR,47493,1033155,841.4213867,0,Open,185596,3074950,104572,3,559,33403626,0,26.16842452,-0.26,0,17.22576022,12.98660543,17.22576022,17.22576022,NA,NA,5929
2014_10_23_3098U,3.548850903,3.050595966,0,0,0,3.050595966,0,0,0,1,2014,October,26.0919,-80.09551099,8.76981982,2.036036036,0.303603604,24.1742493,344.0206604,7.325176239,LIRI,61710,828133,1300,2063,Open,1166009,4244191,124841,0,39335,0,1410186.125,74.00438322,-0.26,0,33.77333657,33.77333657,33.77333657,13.64540438,35,46,3413
2014_10_28_3076U,5.29021904,4.824360265,0,0,0,4.824360265,0,0,0,1,2014,October,26.17933178,-80.08825098,5.6,2.245088868,1.784331151,24.2824951,339.5952759,7.373586178,RGSH,46530,771509,1400,1489,Open,1144389,4011864,113914,1,1731,0,2053.785156,41.57111717,-0.26,15.21794947,197.3868754,197.3868754,197.3868754,73.88008395,NA,NA,9847
2014_10_28_3111U,4.914750105,4.258282124,0,0,2.625285445,4.058370691,0,0,1,1,2014,October,26.19014461,-80.08481969,8.7,2.225390984,2.274609016,24.2580505,339.3925171,7.341592789,LIRI,44952,761337,1400,1256,Open,1073714,3958916,113290,2,1731,0,0,41.57111717,-0.26,7.042263405,135.2852485,135.2852485,122.4767333,78.40531857,NA,NA,9039
2014_10_28_3112U,4.665147035,3.92440911,0,0,0,3.92440911,0,0,0,1,2014,October,26.17891755,-80.08675627,8.152088889,3.958222222,1.631333333,24.2824951,339.596344,7.373195648,LIRI,46516,770217,1200,1489,Open,1144389,4011864,113914,1,1731,0,1458.84375,41.57111717,-0.26,10.4760031,105.1811964,105.1811964,105.1811964,55.55803985,NA,NA,3246
2014_10_29_3028U,2.12573165,0,0,0,0,0,0,0,0,0,2014,October,25.92819731,-80.10385376,10.15053763,10.39784946,0.174193548,24.2726379,359.4302979,7.338528633,CPSH,82787,907001,1500,1159,Open,1268934,4446474,139661,0,15137,740557.4375,411252.0938,32.74063904,-0.26,0,7.379025764,7.379025764,7.379025764,7.379025764,NA,NA,1724
2014_10_29_3100U,4.528184708,3.677892439,0,0,0,3.677892439,0,0,0,1,2014,October,25.92940848,-80.10274646,7.591515152,2.992929293,0.399292929,24.278009,359.2183838,7.345833778,LIRI,82895,906230,1400,1048,Open,1169140,4437666,139661,0,15137,657453.25,385863.5938,32.74063904,-0.26,0,91.59032991,91.59032991,91.59032991,53.02740503,NA,NA,607
2014_10_31_3181U,5.102418205,3.978302842,0,0,0,3.978302842,0,0,0,1,2014,October,26.08719362,-80.08394747,18.02219101,1.262640449,0.79494382,24.2454468,344.383667,7.322820663,SPGR,62320,826205,100,2063,Open,1096997,4236881,123730,0,1278,0,1000510.688,74.00438322,-0.26,16.81383684,163.4190259,163.4190259,163.4190259,110.9927415,NA,NA,5599
2014_10_31_3182U,3.826519347,2.958849627,0,2.958849627,0,0,0,1,0,0,2014,October,26.08243483,-80.0847002,17.29979818,1.24974773,1.200454087,24.2394958,344.7188416,7.324306488,SPGR,62914,828965,100,2253,Open,1096997,4236881,124748,0,1278,0,969624.25,74.00438322,-0.26,38.78994719,44.90248924,26.62670457,44.90248924,44.90248924,NA,NA,4151
2014_10_7_1409U,0.102784801,0,0,0,0,0,0,0,0,0,2014,October,24.4999658,-81.6119358,21.87749196,1.51607717,0.55,23.7325378,525.1751709,7.138318539,CONT_LR,120379,1085434,900,0,Open,31745,48057,9484,0,94,22109626,454342.2188,9.863775902,0.515,0,0.108252889,0.108252889,0.108252889,0.108252889,NA,NA,5762
2014_10_7_1410U,3.266724402,0,0,0,0,0,0,0,0,0,2014,October,24.50043062,-81.60509329,22.06587888,6.437961595,1.5788774,23.7530457,526.3825073,7.134703636,CONT_HR,121474,1086742,900,0,Open,27059,48057,9484,0,84,22447064,407645.4375,9.863775902,0.515,5172.791272,25.22529497,25.22529497,25.22529497,25.22529497,NA,NA,9122
2014_10_8_1326U,3.70773355,2.922769984,0,0,2.657504066,1.673738919,0,0,1,1,2014,October,24.56301297,-81.65748541,5.118918919,17.31081081,1.139189189,23.315332,1224.401123,6.638254642,ISOL_MR,165842,1087788,8782.842773,342,Open,41457,48057,9484,0,NA,28692134,6752281,1.951333333,0.515,0,39.76131826,39.76131826,26.50066726,35.42925152,NA,NA,9233
2014_10_9_3188U,1.588497518,0,0,0,0,0,0,0,0,0,2014,October,25.77350049,-80.08804738,17.64205915,5.24041621,0.750273823,24.2603088,449.8789673,7.36128664,LIRO,76859,971115,200,1115,Open,924228,3882796,128720,0,1137,3395929.75,337677.4688,23.76447219,-0.26,1.20665696,3.896386667,3.896386667,3.896386667,3.896386667,NA,NA,9496
2014_10_9_3288U,0,0,0,0,0,0,0,0,0,0,2014,October,27.02473379,-80.02168962,23.99957447,5,1.374680851,23.7162415,521.2751465,7.584255695,RGDP,135276,369406,1000,56,Open,116425,1118643,50297,0,562,0,0,NA,0.355,157.5128528,0,0,0,0,NA,NA,9137
2014_5_7_3015U,4.315837353,0.109637188,0,0,0,0.109637188,0,0,0,1,2014,May,26.07652398,-80.10155635,7.397844828,1.505387931,0.601077586,24.1213013,345.1568909,7.265838623,CPSH,63779,836905,1700,2391,Open,1230484,4278577,126951,0,39335,0,1175148.625,74.00438322,-0.26,34.93039717,73.87629506,73.87629506,73.87629506,73.76042191,NA,NA,422
2014_6_10_3002U,0.145104813,0,0,0,0,0,0,0,0,0,2014,June,26.21713951,-80.08624988,3.648941176,1.249411765,0.250117647,24.1444641,338.8804932,7.313353062,RGSH,40870,736447,1600,725,Open,1143724,3783539,110291,0,1731,0,0,41.57111717,-0.26,0,0.156160745,0.156160745,0.156160745,0.156160745,NA,NA,921
2014_6_10_3169U,3.438165176,3.190458042,0,0,0,3.190458042,0,0,0,1,2014,June,26.29834581,-80.06704903,16.90583153,3,0.549676026,24.1887756,335.2284851,7.406002998,LIRM,29305,655508,700,833,Open,918767,3387050,100146,5,1697,0,69078.5625,NA,-0.26,0,30.12978804,30.12978804,30.12978804,6.830232926,NA,NA,8524
2014_6_10_3171U,3.745909775,2.289044307,0,0,0,2.289044307,0,0,0,1,2014,June,26.29195886,-80.06830054,13.14756757,3.759459459,0.525945946,24.1931702,335.8395691,7.379497051,LIRM,30340,663000,800,811,Open,936429,3414239,100837,0,1697,0,45688.42969,41.57111717,-0.26,1.697074154,41.34751642,41.34751642,41.34751642,32.48201163,NA,NA,7075
2014_6_10_3172U,3.368113599,2.414980092,0,0,0,2.414980092,0,0,0,1,2014,June,26.28290755,-80.07016164,10.98490967,3.5,0.792454835,24.1994568,336.5794067,7.362201214,LIRM,31566,672389,882.8427124,762,Open,953830,3446312,101826,0,1697,0,25517.53906,41.57111717,-0.26,0,28.023725,28.023725,28.023725,17.83417742,NA,NA,7337
2014_6_10_3267U,2.762459268,0,0,0,0,0,0,0,0,0,2014,June,26.29227616,-80.05969808,24.1663113,6.009594883,2,24.2199036,332.5214844,7.389894009,APRD,29977,656922,0,811,Open,888488,3396937,100193,3,1697,0,38120.86719,41.57111717,-0.26,15.58456086,14.83874681,14.83874681,14.83874681,14.83874681,NA,NA,6617
2014_6_11_3129U,3.69227819,0,0,0,0,0,0,0,0,0,2014,June,26.1726564,-80.08100189,13.89431579,1,1.051894737,24.2849976,339.718811,7.325198174,LIRM,47678,773167,500,1395,Open,1082659,4016084,114733,4,1731,0,5545.893066,41.57111717,-0.26,28.61122187,39.13618074,39.13618074,39.13618074,39.13618074,38.33333333,7,3142
2014_6_11_3262U,2.694879897,0,0,0,0,0,0,0,0,0,2014,June,26.17273559,-80.07284409,26.61576763,1.259854772,1.175985477,24.2850891,339.7061157,7.323161125,APRD,47556,768200,0,1385,Open,1006978,3990909,113931,5,1731,0,1991.459229,41.57111717,-0.26,0,13.80374067,13.80374067,13.80374067,13.80374067,NA,NA,9935
2014_6_12_3150U,2.304769448,0,0,0,0,0,0,0,0,0,2014,June,26.379553,-80.0615985,7.705995717,3,0.5,24.0766235,333.5388184,7.36468029,LIRM,18395,569495,1000,715,Open,735829,3019906,94506,0,2231,0,37759.17578,NA,-0.26,3.312694939,9.021867429,9.021867429,9.021867429,9.021867429,NA,NA,2923
2014_6_12_3190U,1.215037594,0,0,0,0,0,0,0,0,0,2014,June,26.38848737,-80.0535,14.99648352,4.780769231,1.184203297,24.064325,330.7252502,7.410199165,LIRO,17155,553772,200,623,Open,704306,2959820,93799,0,2231,0,16273.60938,NA,-0.26,0,2.37042077,2.37042077,2.37042077,2.37042077,NA,NA,1900
2014_6_12_3233U,4.3038036,2.897177519,0,0,0,2.897177519,0,0,0,1,2014,June,26.33062353,-80.0583,15.74195584,3.752365931,1.255205047,24.2101074,331.8093262,7.362085819,LIRO,25060,619434,100,804,Open,798116,3206177,95939,4,1697,0,205925.5781,NA,-0.26,48.89898586,72.980652,72.980652,72.980652,55.85773049,NA,NA,2155
2014_6_12_3265U,2.255180732,0,0,0,0,0,0,0,0,0,2014,June,26.32136031,-80.05719978,24.60044543,4.752783964,2.125835189,24.2195984,331.5700378,7.367415428,APRD,26068,628203,100,761,Open,814672,3257300,97142,12,1697,0,170884.6094,NA,-0.26,1.697074154,8.537016803,8.537016803,8.537016803,8.537016803,NA,NA,1731
2014_6_18_1405U,3.789120794,1.68852049,0,0,0,1.68852049,0,0,0,1,2014,June,24.4500674,-81.86046249,17.01275917,4.669059011,1.251953748,23.639032,544.1707764,7.023844719,CONT_MR,88013,1055507,400,0,Open,36271,43046,8118,1,74,10487915,26779.96289,4.618931049,-0.26,0,43.21750687,43.21750687,43.21750687,38.80603842,NA,NA,5148
2014_6_19_1324U,0.339218241,0,0,0,0,0,0,0,0,0,2014,June,24.51189015,-81.96042563,3.950961538,1.001923077,0.199615385,23.1170288,1032.220703,6.398272038,CONT_LR,108284,1048327,8400,0,Open,22211,41484,7595,0,80,45561780,1429687.875,NA,-0.26,0,0.40384969,0.40384969,0.40384969,0.40384969,NA,NA,9886
2014_6_19_1383U,5.527552343,5.17937722,0,0,0,5.17937722,0,0,0,1,2014,June,24.44616733,-81.95124333,10.81333333,2.266666667,0.61,23.6039673,545.1096802,6.946116447,CONT_LR,87188,1042750,1241.421387,0,Open,9645,41124,7460,0,69,7078973.5,161670.4531,4.618931049,-0.26,0,250.5275038,250.5275038,250.5275038,73.95531561,40,30,9658
2014_6_19_1398U,4.97872819,2.496841405,0,0,0,2.496841405,0,0,0,1,2014,June,24.43194263,-81.98896165,27.46466165,2.511278195,1.152255639,23.6574646,477.3948059,7.106417656,CONT_MR,76098,1034191,0,0,Open,0,40544,7279,0,64,2495137.25,45433.39063,7.145192937,-0.26,212.7980006,144.2894835,144.2894835,144.2894835,133.1454084,NA,NA,9678
2014_6_19_1400U,4.904192566,4.346736011,0,0,0,4.346736011,0,0,0,1,2014,June,24.43395754,-81.97836504,20.7,2.013392857,1.05,23.6525208,485.5242004,7.080739498,CONT_MR,75846,1035564,0,0,Open,0,40545,7279,0,64,2975426.25,58461.08984,7.145192937,-0.26,0,133.8539803,133.8539803,133.8539803,57.62799389,NA,NA,5968
2014_6_19_3114U,3.573442756,2.716605883,0,0,0,2.716605883,0,0,0,1,2014,June,26.15938381,-80.08880993,6.648201439,3.514388489,2.04676259,24.2899719,339.9699707,7.369541168,LIRI,49895,787469,1100,1272,Open,1157437,4089754,115760,3,1278,0,74146.25,41.57111717,-0.26,14.80727368,34.63907883,34.63907883,34.63907883,20.51019303,NA,NA,2425
2014_6_19_3179U,4.497646,4.14768764,0,2.15854172,0,4.018704389,0,1,0,1,2014,June,26.1980603,-80.07315148,16.77219873,2.485200846,1.221300211,24.2221008,339.2286987,7.381774426,CPDP,43598,746302,200,1037,Open,1014383,3893564,112074,0,1731,0,0,41.57111717,-0.26,6.305335862,88.80548014,81.14697821,88.80548014,34.17649453,NA,NA,4302
2014_6_19_3208U,4.299216454,2.067967446,0,0,0,2.067967446,0,0,0,1,2014,June,26.19626323,-80.07174923,15.95384615,2.253846154,1.534615385,24.2296997,339.2633057,7.389787674,LIRO,43881,747428,100,1270,Open,1014383,3893564,112074,0,1731,0,0,41.57111717,-0.26,0,72.64206915,72.64206915,72.64206915,65.7333373,NA,NA,8562
2014_6_20_3036U,1.505756669,0.623207125,0,0,0,0.623207125,0,0,0,1,2014,June,25.87321222,-80.10343494,7.554320988,2.50617284,0.45,24.2254578,372.4196777,7.381058216,RGSH,82959,931718,1300,913,Open,1294799,4280950,135855,0,17036,794266.3125,427518.2813,32.74063904,-0.26,0,3.507563073,3.507563073,3.507563073,2.642663647,NA,NA,8686
2014_6_20_3037U,2.876594781,2.062596752,0,0,0,2.062596752,0,0,0,1,2014,June,25.86238634,-80.10425851,7.001787843,2.502979738,0.953277712,24.224939,376.9381409,7.413060188,RGSH,83766,936714,1582.842773,797,Open,1295394,4230994,135293,0,17036,408774.875,306555.8125,32.74063904,-0.26,0,16.75371485,16.75371485,16.75371485,9.887344521,NA,NA,6241
2014_6_20_3038U,2.050529406,0,0,0,0,0,0,0,0,0,2014,June,25.85694476,-80.10232138,6.986347725,2.261376896,0.42613769,24.2324158,379.2391663,7.418210506,RGSH,84196,937991,1400,798,Open,1295394,4230994,134815,0,17036,215371.0938,235613.7344,32.74063904,-0.26,0,6.772014571,6.772014571,6.772014571,6.772014571,NA,NA,5001
2014_6_20_3103U,3.233227787,1.656068952,0,0,1.647261288,0.044913999,0,0,1,1,2014,June,25.87590985,-80.0998102,10.97076923,1.5,1.595274725,24.2309509,371.322937,7.380480289,LIRI,83199,928885,1000,896,Open,1294799,4280950,135855,0,17036,845626.6875,442556.25,32.74063904,-0.26,0,24.36138615,24.36138615,20.16864723,24.31544825,NA,NA,6832
2014_6_20_3104U,4.434067137,3.680990778,0,0,0,3.680990778,0,0,0,1,2014,June,25.86712492,-80.10422114,6.847639035,3.261804827,0.957082896,24.2242065,374.6729431,7.391834736,LIRI,83073,934377,1400,922,Open,1293361,4256465,135293,0,17036,603631.5,369242.4063,32.74063904,-0.26,10.38520283,83.27347261,83.27347261,83.27347261,44.58777831,53,31,3828
2014_6_20_3118U,2.836922422,1.312860575,0,0,0,1.312860575,0,0,0,1,2014,June,25.87319326,-80.09933808,12.33973941,1.5,0.86465798,24.2335144,372.4674683,7.382359505,LIRI,82920,929764,900,913,Open,1294799,4280950,135855,0,17036,731134.9375,408293.9063,32.74063904,-0.26,6.305335862,16.0631714,16.0631714,16.0631714,13.34638072,60,27,8002
2014_6_20_3206U,4.772945819,4.602209663,0,0,0,4.602209663,0,0,0,1,2014,June,26.21527371,-80.07158993,17.44373024,1.251844046,1.374077977,24.1512085,338.9056396,7.35196209,CPDP,40911,728717,100,711,Open,1031574,3784461,109498,2,1731,0,0,41.57111717,-0.26,14.38690355,117.2671228,117.2671228,117.2671228,18.56273735,NA,NA,7650
2014_6_20_3261U,4.135993425,2.950752972,0,0,0,2.950752972,0,0,0,1,2014,June,26.20030038,-80.06970151,22.84659459,1.748108108,2.625945946,24.2149902,338.6857605,7.378273487,APRD,43224,743241,100,895,Open,1014383,3893564,111347,0,1731,0,0,41.57111717,-0.26,45.12381517,61.55170064,61.55170064,61.55170064,43.43135525,NA,NA,9162
2014_6_23_3191U,1.744101846,0,0,0,0,0,0,0,0,0,2014,June,26.38766692,-80.05325062,15.9,3.493840985,0.726539754,24.064325,330.7252502,7.410199165,LIRO,17155,553772,200,623,Open,704306,2959820,93799,0,2231,0,16273.60938,NA,-0.26,0,4.720761044,4.720761044,4.720761044,4.720761044,NA,NA,324
2014_6_23_3248U,2.912780703,1.68852049,0,0,0,1.68852049,0,0,0,1,2014,June,26.45109602,-80.04460135,23.09322799,5.472911964,0.7746614,24.2105957,288.2495728,7.362467289,SPGR,12721,491770,100,643,Open,673864,2612164,88585,0,1507,0,0,NA,-0.26,0,17.40791441,17.40791441,17.40791441,12.99644595,NA,NA,8347
2014_6_23_3249U,5.212385648,2.822598281,0,0,0,2.822598281,0,0,0,1,2014,June,26.44948056,-80.04494865,22.57556512,2.256727664,2.628363832,24.2073303,288.2492981,7.36170578,SPGR,12686,492714,100,643,Open,670550,2649478,88585,0,1507,0,0,NA,-0.26,0,182.5313776,182.5313776,182.5313776,166.7108793,NA,NA,8556
2014_6_23_3250U,4.184305632,3.314652606,2.948011362,0,0,2.245468335,1,0,0,1,2014,June,26.431255,-80.0489,16.5,2.25,3.25,24.1701599,327.8718567,7.367866039,LIRO,13211,508739,0,538,Open,668396,2734445,90509,0,1507,0,0,NA,-0.26,30.08672672,46.57990462,64.64790128,64.64790128,56.20306341,NA,NA,866
2014_6_24_1353U,4.398183003,0.296600421,0,0,0,0.296600421,0,0,0,1,2014,June,24.48659948,-81.83575453,7.125757576,4.840151515,0.907727273,23.4197632,681.7791748,6.899864674,ISOL_MR,106220,1059954,3682.842773,323,Open,37214,44369,8548,0,126,20145250,173661.7344,9.984375,-0.26,23.42694351,80.30300708,80.30300708,80.30300708,79.95772944,NA,NA,3889
2014_6_24_1363U,3.874589581,3.643347283,0,0,3.643347283,0,0,0,1,0,2014,June,24.47085311,-81.80078793,12.07665706,2.9870317,0.874351585,23.5811401,569.6952515,6.920317173,CONT_MR,98326,1062140,800,26,Open,38371,46152,8988,0,126,8397072,7793.039551,9.984375,-0.26,21.71151815,47.16292724,47.16292724,9.943372739,47.16292724,NA,NA,5912
2014_6_24_1377U,5.238727037,5.237959979,0,0,5.237959979,0,0,0,1,0,2014,June,24.47469757,-81.76507216,5.325245902,0.77704918,0.441557377,23.6175171,563.7565918,6.716387272,CONT_LR,99960,1065289,1248.528198,295,Open,39425,47992,9469,0,133,8543836,88878.85938,9.984375,-0.26,3.494608519,187.4300852,187.4300852,0.144481441,187.4300852,NA,NA,8685
2014_6_24_1391U,4.843237125,4.453606528,0,0,0,4.453606528,0,0,0,1,2014,June,24.4712766,-81.76839007,5.794136808,2.254885993,0.437581433,23.6324097,556.9122925,6.815018177,CONT_LR,97493,1064893,1282.842773,16,Open,39385,47987,9468,0,133,7918844.5,47032.92578,9.984375,-0.26,8.175759083,125.8794122,125.8794122,125.8794122,40.94309467,NA,NA,7186
2014_6_24_3039U,1.521616895,0,0,0,0,0,0,0,0,0,2014,June,25.8554,-80.10631238,5.999049881,1.495249406,0.424287411,24.2235352,379.9464722,7.418032646,RGSH,84440,941247,1841.421387,1095,Open,1386128,4242183,134815,0,17036,203708.0156,230255.375,32.74063904,-0.26,0,3.579623982,3.579623982,3.579623982,3.579623982,NA,NA,4235
2014_6_24_3040U,4.357058369,4.168998287,0,0,3.337012262,3.624759967,0,0,1,1,2014,June,25.85224497,-80.10732842,5.999369748,1.75157563,0.800315126,24.2200256,381.0671387,7.418308735,RGSH,84769,943206,2000,1036,Open,1376692,4213673,134225,0,17036,156206.6406,206652.875,21.63829787,-0.26,0,77.02726904,77.02726904,49.89232786,40.51155196,NA,NA,4446
2014_6_24_3041U,1.452187146,0.226422617,0,0,0,0.226422617,0,0,0,1,2014,June,25.85154238,-80.10234754,6.745339471,1.505178366,0.399482163,24.2301575,381.5043945,7.412597179,RGSH,84801,941029,1500,996,Open,1291825,4202801,134225,0,17036,111767.1875,179080.9375,32.74063904,-0.26,0,3.272448772,3.272448772,3.272448772,3.018343212,NA,NA,7470
2014_6_24_3042U,2.752350532,0,0,0,0,0,0,0,0,0,2014,June,25.84611794,-80.10314009,6.248654709,3.5,0.4,24.2221008,383.7576599,7.376731873,RGSH,85109,944415,1700,1038,Open,1280061,4171018,134225,0,17036,65131.46094,135547.4688,21.63829787,-0.26,0,14.67944364,14.67944364,14.67944364,14.67944364,NA,NA,8197
2014_6_24_3119U,4.714099663,3.731367277,0,0,0,3.731367277,0,0,0,1,2014,June,25.8470032,-80.09947767,10.40873181,1.253638254,0.514137214,24.232843,383.427887,7.383800507,LIRI,85073,941796,1300,993,Open,1291825,4202801,133633,0,17036,61000.48047,132951.2656,21.63829787,-0.26,0,110.5083709,110.5083709,110.5083709,69.7722369,NA,NA,9029
2014_6_24_3185U,3.179427194,0,0,0,0,0,0,0,0,0,2014,June,26.02298287,-80.09005057,16.39770115,1.247126437,0.625862069,24.1695496,349.5835571,7.354740143,CPDP,70940,858852,400,1920,Open,1063192,4347268,130434,0,3828,0,54350.32031,109.5487265,-0.26,0,23.03298337,23.03298337,23.03298337,23.03298337,NA,NA,6911
2014_6_24_3217U,5.003577874,4.2600988,0,0,0,4.2600988,0,0,0,1,2014,June,26.02304392,-80.08595031,23.74535124,2.748450413,1.922985537,24.1927429,349.5934753,7.367082119,SPGR,70946,857320,0,1899,Open,1063192,4347268,130434,0,1241,0,45822.53125,109.5487265,-0.26,263.9854782,147.9451138,147.9451138,147.9451138,78.1281339,21,27,2875
2014_6_24_3218U,4.162195343,3.470365668,0,0,0,3.470365668,0,0,0,1,2014,June,26.00442264,-80.08690176,22.53681489,2.745604964,1.507032058,24.2316528,351.2307129,7.390156746,SPGR,72770,868079,100,1331,Open,1045078,4376618,133244,12,1241,0,4.2528105,109.5487265,-0.26,0,63.21233605,63.21233605,63.21233605,32.06384008,35,17,5805
2014_6_27_1654U,4.212888899,3.785770243,0,0,0,3.785770243,0,0,0,1,2014,June,24.59465202,-81.22967547,9.662818591,3.26011994,0.75,23.7896667,475.0978088,7.318078518,CONT_LR,172546,1175416,1200,180,Open,7858,20859,5135,0,106,6099070,132188.4219,28.30863309,-0.185,0,66.5514074,66.5514074,66.5514074,23.4818056,NA,NA,3110
2014_6_3_2154U,4.127382315,3.860230243,0,0,0,3.860230243,0,0,0,1,2014,June,24.72106562,-82.8350761,12.0434238,6.326722338,1.558768267,22.4392029,730.7173462,7.46837616,CONT_MR,49638,911358,1241.421387,0,Open,0,0,0,0,31,12452011,0,3.958614485,-0.26,0,61.01537357,61.01537357,61.01537357,14.53909236,NA,NA,2556
2014_6_3_2236U,3.033711248,2.544118949,0,0,0,2.544118949,0,0,0,1,2014,June,24.69078918,-82.88595586,10.80637007,5.261375126,1.846814965,22.5127808,720.7113037,7.468211174,CONT_MR,51169,900839,3841.421387,0,Open,0,0,0,0,29,14225077,0,1.54666974,-0.26,2.699964055,19.77418786,19.77418786,19.77418786,8.042182266,NA,NA,5589
2014_6_3_2269U,4.244690213,3.276918542,0,0,0,3.276918542,0,0,0,1,2014,June,24.68879112,-82.88628294,11.38125633,7.553191489,1.03343465,22.5159546,721.1641846,7.46654892,CONT_MR,51169,900815,4041.421387,0,Open,0,0,0,0,29,14375707,0,1.54666974,-0.26,0,68.73415406,68.73415406,68.73415406,43.24014744,0,0,5711
2014_6_3_2563U,4.526958823,3.598014628,0,0,0,3.598014628,0,0,0,1,2014,June,24.71836331,-82.84174325,11.14723926,11.86196319,1.146779141,22.4469238,731.2825928,7.469447136,CONT_MR,50412,910548,1500,0,Open,0,0,0,0,31,13057588,0,3.958614485,-0.26,54.59806062,91.47689444,91.47689444,91.47689444,55.951249,0,0,6731
2014_6_3_2673U,4.914648739,4.319874564,0,0,0,4.319874564,0,0,0,1,2014,June,24.68396427,-82.90622226,8.818281718,5.991008991,1.081543457,22.5596863,697.4835815,7.475165367,CONT_MR,51169,896294,3635.533936,0,Open,0,0,0,0,29,10865464,0,1.54666974,-0.26,0,135.2714345,135.2714345,135.2714345,61.09223697,0,0,529
2014_6_5_3026U,4.496225295,2.555415112,0,0,0,2.555415112,0,0,0,1,2014,June,25.96250311,-80.10557689,9.559439051,3.759439051,0.75,24.2596375,355.3290405,7.331308365,CPSH,81540,894724,1700,1131,Open,1166419,4457647,138656,26,15137,27336.68555,85235.32813,109.5487265,-0.26,1.437447956,88.67798366,88.67798366,88.67798366,76.80133986,NA,NA,1028
2014_6_5_3027U,3.484103398,2.245468335,0,0,0,2.245468335,0,0,0,1,2014,June,25.95802623,-80.10459954,8.709230769,4.742307692,0.871153846,24.2661682,355.8707275,7.328150749,CPSH,82384,896326,1600,1131,Open,1197611,4463327,137889,26,15137,42510.84766,111505.2813,98.77433849,-0.26,4.483232148,31.59319087,31.59319087,31.59319087,23.148353,NA,NA,7099
